"cue_anexo","nombre","sector","estado","domicilio","cp","telefono","localidad","departamento","email","lat","lon"
"140372800","C.E.N.P.A. HOGAR DE DIA JUAN C. VASQUEZ","Estatal","Activo","MODESTO GIULIANI 60 CENTRO UCACHA","X2677","","UCACHA","JUAREZ CELMAN","cenpaucacha@hotmail.com","-33.0320599947361","-63.5057300000384"
"140372900","ESCUELA JUAN BAUTISTA ALBERDI","Estatal","Activo","JOSE MARIA PAZ 72 UCACHA","X2677","","UCACHA","JUAREZ CELMAN","alberdi@ucachanet.com.ar","-33.0320599947361","-63.5057300000384"
"140101300","ESCUELA CAPITAN FRANCISCO DOMINGO ZARCO","Estatal","Activo","MANUEL DE LA LASTRA 623 REDUCCION","X5803","","VILLA REDUCCION","JUAREZ CELMAN","anamarval2001@yahoo.com.ar","-33.1990159","-63.8605318"
"140102100","J.DE INF. CAPITAN FRANCISCO DOMINGO ZARCO","Estatal","Activo","ELIAS MOYANO 632 CENTRO REDUCCION","X5803","","VILLA REDUCCION","JUAREZ CELMAN","caju@telepab.com.ar","-33.1980604910203","-63.8593945627816"
"140312000","I.P.E.A. Nº 127 DR. MATEO CARUSILLO","Estatal","Activo","MANUEL DE LA LASTRA 683 REDUCCION","X5803","","VILLA REDUCCION","JUAREZ CELMAN","agrotecnicoreduccion@gmail.com","-33.1988931","-63.8612601"
"140047501","ESC. NORMAL SUP. MAESTROS ARGENTINOS - ANEXO ALEJO LEDESMA","Estatal","Activo","HIPOLITO IRIGOYEN 476 ALEJO LEDESMA","X2662","","ALEJO LEDESMA","MARCOS JUAREZ","escnormsup@futurnet.com.ar","-33.607163239842","-62.6223607943853"
"140213300","J.DE INF. ROSARIO VERA PEÑALOZA","Estatal","Activo","HIPOLITO IRIGOYEN 460 CENTRO ALEJO LEDESMA","X2662","","ALEJO LEDESMA","MARCOS JUAREZ","jardinrvpalejoledesma@hotmail.com","-33.6071599944251","-62.6223599999389"
"140399600","ESCUELA NICOLAS AVELLANEDA","Estatal","Activo","HIPOLITO IRIGOYEN 476 CENTRO ALEJO LEDESMA","X2662","","ALEJO LEDESMA","MARCOS JUAREZ","marisa_dibenedetto@yahoo.com","-33.6071599944251","-62.6223599999389"
"140412200","C.E.N.M.A. Nº 191 ALEJO LEDESMA","Estatal","Activo","HIPOLITO IRIGOYEN 757 CENTRO ALEJO LEDESMA","X2662","","ALEJO LEDESMA","MARCOS JUAREZ","cenma191@hotmail.com","-33.6071599944251","-62.6223599999389"
"140414000","ESCUELA DOMINGO F. SARMIENTO","Estatal","Activo","LEANDRO N.ALEM 574 SAN CAYETANO ESTE ALEJO LEDESMA","X2662","","ALEJO LEDESMA","MARCOS JUAREZ","cedfsarmiento@hotmail.com","-33.6071599944251","-62.6223599999389"
"140419900","J.DE INF. DOMINGO FAUSTINO SARMIENTO","Estatal","Activo","JOSUE RODRIGUEZ 267 CENTRO OESTE ALEJO LEDESMA","X2662","","ALEJO LEDESMA","MARCOS JUAREZ","cedfsarmiento@hotmail.com","-33.6071599944251","-62.6223599999389"
"140436800","INSTITUTO SECUNDARIO VELEZ SARSFIELD","Privado","Activo","HIPOLITO YRIGOYEN 757 CENTRO ALEJO LEDESMA","X2662","","ALEJO LEDESMA","MARCOS JUAREZ","isvs@hotmail.com","-33.6071599944251","-62.6223599999389"
"140461200","CEDER ALEJO LEDESMA","Estatal","Activo","ROQUE SAENZ PEÑA 960 CENTRO ALEJO LEDESMA","X2662","","ALEJO LEDESMA","MARCOS JUAREZ","cederalejoledesma@intersatisp.com.ar","-33.6071599944251","-62.6223599999389"
"140483800","C.E.N.P.A. DE ALEJO LEDESMA","Estatal","Activo","LEANDRO N. ALEM S/N? SAN CAYETANO ESTE FUNC. EN ESC.PRIM.D.F.SARMIENTO","X2662","","ALEJO LEDESMA","MARCOS JUAREZ","","-33.6071599944251","-62.6223599999389"
"140138300","C.E.N.P.A. DE ARIAS","Estatal","Activo","BELGRANO ARIAS","X2624","","ARIAS","MARCOS JUAREZ","barberis_silvia@yahoo.com.ar","-33.6411199944074","-62.4028899999092"
"140193300","INSTITUTO DE ARIAS","Privado","Activo","SANTA FE 1414 VILLA DEL ROSARIO ARIAS","X2624","","ARIAS","MARCOS JUAREZ","ieca@hotmail.com","-33.6411199944074","-62.4028899999092"
"140213200","J.DE INF. SARGENTO CABRAL","Estatal","Activo","AV. RIVADAVIA 1271 GUINDADO ARIAS","X2624","","ARIAS","MARCOS JUAREZ","marcejardinera@hotmail.com","-33.6411199944074","-62.4028899999092"
"140382400","ESCUELA REMEDIOS E. DE SAN MARTIN","Estatal","Activo","AV. espa? 779 BELGRANO ARIAS","X2624","","ARIAS","MARCOS JUAREZ","escuelaremedios@hotmail.com","-33.6411199944074","-62.4028899999092"
"140382500","J.DE INF. REMEDIOS ESCALADA DE SAN MARTIN","Estatal","Activo","AV. ESPAÑA 777 ARIAS","X2624","","ARIAS","MARCOS JUAREZ","mipechipechi@hotmail.com","-33.6411199944074","-62.4028899999092"
"140382600","J.DE INF. JUAN PEDRO CABRINI","Privado","Activo","SANTA FE 1414 VIRGEN DEL ROSARIO ARIAS","X2624","","ARIAS","MARCOS JUAREZ","jpcabrini@hotmail.com.ar","-33.6411199944074","-62.4028899999092"
"140399300","ESCUELA SARGENTO CABRAL","Estatal","Activo","INTENDENTE MELQUIOT 922 GUINDADO ARIAS","X2624","","ARIAS","MARCOS JUAREZ","escuelasargento@gmail.com","-33.6411199944074","-62.4028899999092"
"140399400","ESCUELA JUAN PEDRO CABRINI","Privado","Activo","SANTA FE 1414 VIRGEN DEL ROSARIO ARIAS","X2624","","ARIAS","MARCOS JUAREZ","jpcabrini@hotmail.com","-33.6411199944074","-62.4028899999092"
"140399500","INSTITUTO MARTIN M. DE GUEMES (BACH.P/ADULTOS)","Privado","Activo","AVENIDA ESPAÑA 799 BELGRANO ARIAS","X2624","","ARIAS","MARCOS JUAREZ","bapa_arias@yahoo.com.ar","-33.6411199944074","-62.4028899999092"
"140415101","I.P.E.T. y M. N° 59. 25 DE MAYO-ANEXO ARIAS","Estatal","Activo","BELGRANO Y SARMIENTO CENTRO ARIAS","X2624","","ARIAS","MARCOS JUAREZ","ipemarias@yahoo.com.ar","-33.6411163151447","-62.4028898141245"
"140475000","ESC. ESP. NORBERTO DANIEL ABDO","Estatal","Activo","ZARAZAGA 850 SAN FRANCISCO DE ASIS ARIAS","X2624","","ARIAS","MARCOS JUAREZ","escespnorbertodanielabdoarias@live.com.ar","-33.6411199944074","-62.4028899999092"
"140138400","J.DE INF. JUAN BAUTISTA ALBERDI","Estatal","Activo","SARGENTO CABRAL S/Nº CAMILO ALDAO","X2585","","CAMILO ALDAO","MARCOS JUAREZ","LORE_2599@hotmail.com","-33.12777","-62.09168"
"140160200","C.E.N.M.A. Nº 214","Estatal","Activo","BOULEVAR JOSE MARIA ALDAO 1160 CAMILO ALDAO","X2585","","CAMILO ALDAO","MARCOS JUAREZ","cenma214@hotmail.com","-33.1281099946846","-62.0935399998555"
"140365500","I.P.E.M.y A. Nº 151.JOSE IGNACIO URBIZU","Estatal","Activo","BOULEVAR JOSE MARIA ALDAO 1160 CAMILO ALDAO","X2585","463182/183","CAMILO ALDAO","MARCOS JUAREZ","ipem151cbu@nodosud.com.ar/ipem151ce@nodosud.com.ar","-33.1281099946846","-62.0935399998555"
"140365700","INST. DE ED. ESP. C.E.I.C.A. (CENTRO ED.INTEG.CAMILO ALDAO)","Privado","Activo","9 DE JULIO 940 CENTRO CAMILO ALDAO","X2585","","CAMILO ALDAO","MARCOS JUAREZ","ceica@nodosud.com.ar","-33.1281099946846","-62.0935399998555"
"140366000","ESCUELA JUAN BAUTISTA ALBERDI","Estatal","Activo","BV. SAN MARTIN 650 CAMILO ALDAO","X2585","","CAMILO ALDAO","MARCOS JUAREZ","jba_camiloaldao@nodosud.com.ar","-33.1281099946846","-62.0935399998555"
"140414600","INSTITUTO SAGRADO CORAZON DE JESUS","Privado","Activo","ARISTOBULO DEL VALLE 550 CAMILO ALDAO","X2585","","CAMILO ALDAO","MARCOS JUAREZ","instsagcorazon@nodosud.com.ar","-33.1281099946846","-62.0935399998555"
"140456300","COLEGIO SAGRADO CORAZON DE JESUS","Privado","Activo","ARISTOBULO DEL VALLE 550 CAMILO ALDAO","X2585","","CAMILO ALDAO","MARCOS JUAREZ","ISCJESUS@NODOSUD.COM.AR","-33.1281099946846","-62.0935399998555"
"140483900","C.E.N.P.A. N°25 DE CAMILO ALDAO(FUNC.IPEM N°151-DOC:MONGE)","Estatal","Activo","BV.JOSE MARIA ALDAO 1160 CAMILO ALDAO","X2585","","CAMILO ALDAO","MARCOS JUAREZ","","-33.1281099946846","-62.0935399998555"
"140316200","JOSE GERVASIO ARTIGAS","Estatal","Activo","CLLLE PUBLICA S/N0 CAMPO CARLITOS P/CAMILO ALDAO","X2585","","CAMPO CARLITOS","MARCOS JUAREZ","ers-70@hotmail.com","-33.2092058271398","-62.0496947833141"
"140399900","MANUEL BELGRANO","Estatal","Activo","CALLE PUBLICA S/Nº CAMPO EL ZORRO P/ARIAS","X2624","","CAMPO EL ZORRO","MARCOS JUAREZ","","-33.8349440746589","-62.5340976934526"
"140104600","ESCUELA SARGENTO JUAN BAUTISTA CABRAL","Estatal","Activo","CALLE PUBLICA S/N CAMPO EVANGELISTA P/GRAL.BALDISSERA","X2583","","CAMPO EVANGELIST","MARCOS JUAREZ","","-33.1052430842","-62.4906603793"
"140103400","JOSE GABRIEL BROCHERO","Estatal","Inactivo","CALLE PUBLICA S/Nº CAMPO GAUCHO NUEVO P/CRUZ ALTA","X2189","","CAMPO GAUCHO NUEVO","MARCOS JUAREZ","traxxmotoscba@gmail.com","-32.8434559270927","-61.8274638904275"
"140104700","PRIMERA JUNTA","Estatal","Activo","CALLE PUBLICA S/Nº CAMPO GERBAUDO P/GRAL.BALDISSERA","X2583","","CAMPO GERBAUDO","MARCOS JUAREZ","","-33.0898012036","-62.5639545802"
"140103800","ESCUELA 20 DE JUNIO","Estatal","Activo","CALLE PUBLICA S/Nº CAMPO LA ALBINA P/MARCOS JUAREZ","X2580","","CAMPO LA ALBINA","MARCOS JUAREZ","","-32.7602158661336","-62.0324900908977"
"140104100","VICTORIA OCAMPO","Estatal","Activo","CALLE PUBLICA S/Nº CAMPO LA REDENCIÓN - VILLA ELISA P/INRIVILLE","X2587","","CAMPO LA REDENCION","MARCOS JUAREZ","CRUZINVIAJES@NODOSUR.COM","-32.835369076","-62.2938591903"
"140315000","ESCUELA JOSE HERNANDEZ","Estatal","Activo","CALLE PUBLICA S/N CAMPO LABORDE P/CAMILO ALDAO","X2585","","CAMPO LABORDE","MARCOS JUAREZ","ers-70@hotmail.com","-33.0384723","-62.0509625"
"140315500","ESCUELA HILARIO ASCASUBI","Estatal","Activo","CALLE PUBLICA S/Nº CAMPO LAS LONJAS P/GRAL.BALDISSERA","X2583","","CAMPO LAS LONJAS","MARCOS JUAREZ","","-33.0739309291527","-62.3863676275004"
"140316400","CEFERINO NAMUNCURA","Estatal","Activo","CALLE PUBLICA S/Nº CAMPO MURPHY P/COLONIA ITALIANA","X2645","","CAMPO MURPHY","MARCOS JUAREZ","MARIAELENACANIGIA@YAHOO.COM.AR","-33.3807281","-62.1657685"
"140218300","JOSE MIÑO (EX NACIONAL Nº 355)","Estatal","Activo","CALLE PUBLICA S/Nº CAMPO NATA P/ISLA VERDE","X2661","","CAMPO NATA","MARCOS JUAREZ","noe_v182@jhotmal.com","-33.166627388113","-62.419257736603"
"140218800","ESCUELA MARIANO MORENO","Estatal","Inactivo","CALLE PUBLICA S/Nº CAMPO NOVARINO P/ALEJO LEDESMA","X2662","","CAMPO NOVARINO","MARCOS JUAREZ","HECTOR-1968@HOT MAIL.COM","-33.5382835","-62.6366007"
"140404400","JOSE MANUEL ESTRADA","Estatal","Activo","CALLE PUBLICA S/Nº CAMPO SANTA FLORINDA","X2661","","CAMPO SANTA FLORINDA","MARCOS JUAREZ","noe_v182 @hotmail.com","-33.2011966041012","-62.4696207584432"
"140104900","ESCUELA GRAL. JOSE DE SAN MARTIN","Estatal","Activo","AV.ITALIA 373 CAPITAN GENERAL BERNARDO O HIGGINS","X2645","","CAPITAN GENERAL BERNARDO O'HIGGINS","MARCOS JUAREZ","","-33.248074","-62.267972"
"140456000","J.DE INF. GENERAL JOSE DE SAN MARTIN","Estatal","Activo","AV. ITALIA 448 CAPITAN GENERAL BERNARDO O'AHIGGINS","X2645","","CAPITAN GENERAL BERNARDO O'HIGGINS","MARCOS JUAREZ","ALONDRA_A40@HOTMAIL.COM (DIRECTORA)","-33.2494734925163","-62.268709067954"
"140217800","J.DE INF. GENERAL SAN MARTIN","Estatal","Activo","BELGRANO 454 FOVICOR II CAVANAGH","X2625","","CAVANAGH","MARCOS JUAREZ","municav@futurnet.com.ar","-33.475405","-62.3392528"
"140217900","ESCUELA ELLY POLEMAN DE REGENSBURGER","Estatal","Activo","ALMIRANTE BROWN 454 COLEGIALES CAVANAGH","X2625","","CAVANAGH","MARCOS JUAREZ","EPREGENSBURGER@FUTURNET.COM.AR","-33.4730142","-62.338957"
"140315802","C.E.N.M.A. GENERAL BALDISSERA-ANEXO CAVANAGH","Estatal","Activo","ALMIRANTE BROWN 454 CAVANAGH","X2625","","CAVANAGH","MARCOS JUAREZ","camillettialejotv.com.ar","-33.4730141944975","-62.3389569999435"
"140404300","CENTRO DE CAPACITACION AGROTECNICA TOMAS THOMAS","Privado","Activo","CORDOBA 138 CAVANAGH","X2625","","CAVANAGH","MARCOS JUAREZ","ccatthomas@alejotv.com.ar","-33.4730141944975","-62.3389569999435"
"140475002","ESC. ESP. NORBERTO DANIEL ABDO - ANEXO DE CAVANAGH","Estatal","Activo","AV BADENIA CAVANAGH","X2625","440119 DIR","CAVANAGH","MARCOS JUAREZ","escespnorbertodanielabdoarias@live.com.ar","-33.4730141944975","-62.3389569999435"
"140484000","C.E.N.P.A. DE CAVANAGH N°1 (DOC:CARSETTI)","Estatal","Activo","BROWN 454 CAVANAGH","X2625","","CAVANAGH","MARCOS JUAREZ","gscarsetti@gmail.com","-33.4730141944975","-62.3389569999435"
"140103600","FRAY MAMERTO ESQUIU","Estatal","Activo","CALLE PUBLICA S/Nº COLONIA ARMANDO P/LEONES","X2594","","COLONIA ARMANDO","MARCOS JUAREZ","fraymesquiu1@hotmail.com","-32.7240966783","-62.2336632482"
"140219001","J.DE INF. PROVINCIA SANTIAGO DEL ESTERO-ANEXO CNIA.BARGE","Estatal","Activo","CALLE PUBLICA S/Nº CNIA.BARGE","X2659","496162DSU","COLONIA BARGE","MARCOS JUAREZ","claudiabs@futurnet.com.ar","-33.2574459756","-62.6089013529"
"140404800","ESCUELA DOMINGO FAUSTINO SARMIENTO","Estatal","Activo","CALLE PUBLICA S/Nº COLONIA BARGE","X2659","","COLONIA BARGE","MARCOS JUAREZ","es_coloniabarge@yahoo.com.ar","-33.2574459756","-62.6089013529"
"140103900","OLEGARIO VICTOR ANDRADE","Estatal","Activo","CALLE PUBLICA COLONIA CALCHAQUI P/INRIVILLE","X2587","","COLONIA CALCHAQUI","MARCOS JUAREZ","","-32.8074116118002","-62.1726269826092"
"140146600","ESCUELA ESTANISLAO DEL CAMPO","Estatal","Activo","CALLE PUBLICA S/N COLONIA CARLOS CASADO P/MARCOS JUAREZ","X2580","455325(direct)","COLONIA CARLOS CASADO","MARCOS JUAREZ","anabrovelli13@hotmail.com","-32.6701626691315","-61.9578147259445"
"140103700","ESCUELA MARIANO MORENO","Estatal","Activo","CALLE PUBLICA S/Nº COLONIA EL CHAJA P/LEONES","X2594","15521173(direct.)","COLONIA EL CHAJA","MARCOS JUAREZ","aliciabernardiicenet@.com","-32.7394719627451","-62.3648660115571"
"140154501","J.DE INF. LUIS PIEDRABUENA-ANEXO DE CNIA. EL CHAJA","Estatal","Activo","CALLE PUBLICA S/Nº COLONIA EL CHAJA P/LEONES","X2594","","COLONIA EL CHAJA","MARCOS JUAREZ","","-32.7394607981","-62.3648186035"
"140348701","I.P.E.M. N° 102 JUAN ANGEL VEZIE - ANEXO COLONIA EL DORADO","Estatal","Activo","CALLE PUBLICA S/Nº COLONIA EL DORADO P/ALEJO LEDESMA (25 KM POR CNO.DE TIERRA)","X2662","","COLONIA EL DORADO","MARCOS JUAREZ","ipem102@lacesira.com.ar","-33.862622","-62.7076319"
"140399800","REPUBLICA ARGENTINA (EX-NAC. Nº 523)","Estatal","Activo","CALLE PUBLICA COLONIA EL DORADO P/ALEJO LEDESMA (+25 KM.POR CNO.DE TIERRA)","X2662","15412517(direct)","COLONIA EL DORADO","MARCOS JUAREZ","lacampesina33@hotmail.com","-33.8626514","-62.707674"
"140218500","AMADIO DI BENEDETTO (EX NAC. Nº 465)","Estatal","Activo","CALLE PUBLICA S/Nº COLONIA EL PILAR P/GUATIMOZIN","X2627","","COLONIA EL PILAR","MARCOS JUAREZ","silsu_cav@hotmail.com","-33.4619899945032","-62.4357499999122"
"140146700","GABRIELA MISTRAL","Estatal","Activo","CALLE PUBLICA 0 COLONIA ERMILA P/ LEONES","X2594","","COLONIA ERMILA","MARCOS JUAREZ","gabrielamistral@hotmail.com","-32.5417602283","-62.3423954019"
"140103500","LUIS PIEDRABUENA","Estatal","Activo","CALLE PUBLICA S/Nº COLONIA GARIBALDI P/GRAL.ROCA","X2592","","COLONIA GARIBALDI","MARCOS JUAREZ","","-32.8147349300486","-61.9284661465014"
"140260703","C.E.N.M.A. N° 196 - ANEXO COLONIA LA ITALIANA","Estatal","Activo","ISLAS MALVINAS COLONIA ITALIANA","X2646AF","","COLONIA ITALIANA","MARCOS JUAREZ","","-33.3115851158137","-62.1752768015563"
"140266501","J.DE INF. REMEDIOS E.DE SAN MARTIN-ANEXO COLONIA ITALIANA","Estatal","Activo","ISLAS MALVINAS S/Ná COLONIA ITALIANA","X2645","","COLONIA ITALIANA","MARCOS JUAREZ","","-33.3118483","-62.1755938"
"140316500","ESCUELA GENERAL SAN MARTIN","Estatal","Activo","ISLAS MALVINAS SN S/N COLONIA ITALIANA","X2645","","COLONIA ITALIANA","MARCOS JUAREZ","lucigis_90@hotmail.com","-33.3114494","-62.1753107"
"140415000","ESTEBAN DE LUCA","Estatal","Activo","CALLE PUBLICA S/Nº COLONIA JERUSALEN (RUTA Nº6) P/INRIVILLE","X2587","","COLONIA JERUSALEN","MARCOS JUAREZ","","-32.8331112287","-62.1774366683"
"140146800","ALMIRANTE GUILLERMO BROWN","Estatal","Activo","CALLE PUBLICA S/Nº COLONIA LA MARIUCHA P/MARCOS JUAREZ","X2580","","COLONIA LA MARIUCHA","MARCOS JUAREZ","adbenetta@hotmail.com","-32.5681134204","-62.082693009"
"140405000","GENARO TRAVAGLINI","Estatal","Activo","CALLE PUBLICA S/Nº COLONIA LOS ALFALFARES P/GUATIMOZIN","X2627","495618DIR","COLONIA LOS ALFALFARES","MARCOS JUAREZ","escuelagenaro@yahoo.com","-33.4619899945032","-62.4357499999122"
"140218200","GENERAL SAN MARTIN","Estatal","Activo","CALLE PUBLICA S/Nº COLONIA LOS VASCOS P/CRUZ ALTA","X2189","","COLONIA LOS VASCOS","MARCOS JUAREZ","g.a.m.p@hotmail.com","-33.0591497416835","-61.9410991135952"
"140146900","PROCERES DE MAYO","Estatal","Activo","CALLE PUBLICA S/Nº COLONIA LUIS VELEZ P/LEONES","X2594","15507543(direct.)","COLONIA LUIS VELEZ","MARCOS JUAREZ","diaz_patriciadelvalle@hotmail.com","-32.5095238432","-62.2778779886"
"140315100","GENERAL JOSE DE SAN MARTIN","Estatal","Activo","CALLE PUBLICA S/Nº COLONIA MACKEY P/GUATIMOZIN","X2627","15505179 dir","COLONIA MACKEY","MARCOS JUAREZ","sabinamazzoni@guati.com","-33.5482436091516","-62.4145429091345"
"140352500","ESCUELA CARLOS GUIDO Y SPANO","Estatal","Activo","CALLE PUBLICA S/Nº COLONIA MAIZALES P/LEONES","X2594","","COLONIA MAIZALES-LEONES","MARCOS JUAREZ","","-32.5339572441","-62.194537888"
"140405200","ESCUELA ISLAS MALVINAS","Estatal","Activo","CALLE PUBLICA S/Nº CNIA MARIA GODEKEN P/COLONIA ITALIANA(17 KM. P/TIERRA)","X2645","","COLONIA MARIA GODEKEN","MARCOS JUAREZ","nancirivera@hotmail.com.ar","-33.3427422447341","-62.2798420713575"
"140147100","RAFAEL OBLIGADO","Estatal","Activo","CALLE PUBLICA S/N COLONIA MOLLES P/SAIRA","X2525","","COLONIA MOLLES","MARCOS JUAREZ","","-32.4410896157","-62.180772736"
"140405100","NICOLAS MASSARO (EX NAC. Nº 478)","Estatal","Activo","CALLE PUBLICA S/Nº COLONIA REGENSBURGER P/ISLA VERDE","X2661","","COLONIA REGERNSBURGER","MARCOS JUAREZ","gracielaconiglio@nodosud.com","-33.3244726664685","-62.5594233768062"
"140119400","ALFONSINA STORNI","Estatal","Activo","CALLE PUBLICA S/Nº COLONIA SICK P/COLONIA ITALIANA","X2645","","COLONIA SICK","MARCOS JUAREZ","MARIAELENACANIGIA@YAHOO.COM.AR","-33.398541","-62.2364347"
"140314100","MARTIN GUEMES","Estatal","Activo","CALLE PUBLICA S/N° ZONA RURAL COLONIA VEINTICINCO P/LOS SURGENTES","X2581","","COLONIA VEINTICINCO","MARCOS JUAREZ","NACHO_BLASTER200@HOTMAIL.COM","-32.8889523688","-61.9492474857"
"140047000","COLEGIO JUAN XXIII","Privado","Activo","SANTA FE 964 CORRAL DE BUSTOS","X2645","","CORRAL DE BUSTOS","MARCOS JUAREZ","institutojuan23@arnet.com.ar","-33.2827015946985","-62.1911065333711"
"140047100","J.DE INF. HIPOLITO IRIGOYEN","Estatal","Activo","LIBERTAD 575 IFFLINGER CORRAL DE BUSTOS","X2645","","CORRAL DE BUSTOS","MARCOS JUAREZ","ESCHIPOLITOIRIGOYEN@FUTURNET.COM.AR","-33.2772291037157","-62.1846202467099"
"140047300","INSTITUTO MARIANO MORENO (ED.ADULTOS)","Privado","Activo","AVENIDA BELGRANO 386 CORRAL DE BUSTOS","X2645","","CORRAL DE BUSTOS","MARCOS JUAREZ","immorenosc@hotmail.com","-33.2857223850629","-62.1860025499722"
"140047400","INST. SUP. JOSE MANUEL ESTRADA","Privado","Activo","SANTA FE 665 CENTRO CORRAL DE BUSTOS","X2645","433338/423338","CORRAL DE BUSTOS","MARCOS JUAREZ","nivelsuperior@magnificat.edu.ar","-33.2836709633744","-62.1874242093042"
"140047500","ESC. NORMAL SUPERIOR MAESTROS ARGENTINOS","Estatal","Activo","25 DE MAYO 747 CORRAL DE BUSTOS-IFFLINGER","X2645","423970/640","CORRAL DE BUSTOS","MARCOS JUAREZ","escnormsup@futurnet.com.ar","-33.2895372010021","-62.1878425496218"
"140266200","ESCUELA NOCTURNA JUAN XXIII","Estatal","Activo","BV. FAUDA 256 IFFLINGER CORRAL DE BUSTOS","X2645","15649020DIR","CORRAL DE BUSTOS","MARCOS JUAREZ","lorenamara74@hotmail.com","-33.2772291037157","-62.1846202467099"
"140266300","INST. DE ED. ESP. I.N.E.D.","Privado","Activo","BELGRANO 386 CORRAL DE BUSTOS","X2645","","CORRAL DE BUSTOS","MARCOS JUAREZ","institutoined@yahoo.com.ar","-33.2857223850629","-62.1860025499722"
"140266400","ESCUELA REMEDIOS ESCALADA DE SAN MARTIN","Estatal","Activo","ENTRE RIOS 313 CENTRO CORRAL DE BUSTOS","X2645","","CORRAL DE BUSTOS","MARCOS JUAREZ","redesm@soon.com.ar","-33.285547883159","-62.1834191175716"
"140266500","J.DE INF. REMEDIOS ESCALADA DE SAN MARTIN","Estatal","Activo","RECONQUISTA 340 CORRAL DE BUSTOS","X2645","","CORRAL DE BUSTOS","MARCOS JUAREZ","","-33.2858566106755","-62.1834653003167"
"140266600","ESCUELA HIPOLITO IRIGOYEN","Estatal","Activo","BV. FAUDA 278 CORRAL DE BUSTOS","X2645","","CORRAL DE BUSTOS","MARCOS JUAREZ","eschipolitoyrigoyen@futurnet.com.ar","-33.2772291037157","-62.1846202467099"
"140460300","CEDER CORRAL DE BUSTOS","Estatal","Activo","BARTOLOME MITRE 271 CORRAL DE BUSTOS -IFFLINGER","X2645","","CORRAL DE BUSTOS","MARCOS JUAREZ","cedercorral@yahoo.com.ar","-33.2836080252155","-62.1907282907164"
"140462600","I.P.E.T. N° 47 NORBERTO JOSE QUADRI","Estatal","Activo","CORDOBA 1450 CORRAL DE BUSTOS","X2645","","CORRAL DE BUSTOS","MARCOS JUAREZ","ipem47@yahoo.com.ar","-33.2804903369113","-62.1962544779302"
"140068801","INST. SUP. BERNARDO A. HOUSSAY ANEXO CRUZ ALTA","Estatal","Activo","INT.MANUEL MUÑOZ 117 LIBERTAD entre Laprida y Ruta Prov.N°6","X2189","","CRUZ ALTA","MARCOS JUAREZ","","-33.017995884994","-61.8123132725514"
"140160202","C.E.N.M.A. N° 214 - ANEXO CRUZ ALTA","Estatal","Activo","SAN MARTIN 1487 RIVADAVIA CRUZ ALTA","X2189","","CRUZ ALTA","MARCOS JUAREZ","ecosacar@hotmail.com","-32.8434599948407","-61.8274599998517"
"140204000","J.DE INF. LIBERTADOR GENERAL SAN MARTIN","Estatal","Activo","RIVADAVIA 1224 RIVADAVIA CRUZ ALTA","X2189","","CRUZ ALTA","MARCOS JUAREZ","","-33.0078999947513","-61.8061899998051"
"140204100","ESCUELA LIBERTADOR GRAL. SAN MARTIN","Estatal","Activo","RIVADAVIA 1252 RIVADAVIA CRUZ ALTA","X2189","","CRUZ ALTA","MARCOS JUAREZ","libergralmartin@compa.com.ar","-33.0078999947513","-61.8061899998051"
"140204200","I.P.E.M. Nº 276 DR. RICARDO L. COLOCCINI","Estatal","Activo","SAN MARTIN 1487 CRUZ ALTA","X2189","","CRUZ ALTA","MARCOS JUAREZ","ipem276@copca.com.ar","-33.0078999947513","-61.8061899998051"
"140204300","J.DE INF. DE LA CRUZ ALTA","Estatal","Activo","SAN MARTIN 637 ARROYITO CRUZ ALTA","X2189","","CRUZ ALTA","MARCOS JUAREZ","jardindelacruzalta@coopsur.com.ar","-33.0078999947513","-61.8061899998051"
"140204500","ESC.ESP.ENRIQUE A.GONZALEZ","Estatal","Activo","BELGRANO Y SARMIENTO S/Nº RIVADAVIA CRUZ ALTA","X2189","","CRUZ ALTA","MARCOS JUAREZ","especialgonzalez@copca.com.ar","-33.0078999947513","-61.8061899998051"
"140391300","INST. SUP. SANTA JUANA DE ARCO","Privado","Activo","RIVADAVIA 999 CRUZ ALTA","X2189","","CRUZ ALTA","MARCOS JUAREZ","sjarco@copca.com.ar","-33.0078999947513","-61.8061899998051"
"140391400","INSTITUTO PRIVADO DIOCESANO SAN LUIS","Privado","Activo","MAESTROS MAYO 963 BELGRANO CRUZ ALTA","X2189","","CRUZ ALTA","MARCOS JUAREZ","sanluis@coopsur.com.ar","-33.0078999947513","-61.8061899998051"
