"id","mesa_hasta","codigo_distrito","mesa_desde","codigo_postal","cant_mesas","direccion","seccion","circuito","localidad","distrito","establecimiento","dne_distrito_id","dne_seccion_id"
"7139","7343","4","7342","5209","2","POZO NUEVO","22","00332","POZO NUEVO","CÓRDOBA","ESC.PROV.FCO.PASCACIO MORENO","4","22"
"7140","7345","4","7344","","2","CAMINIAGA","22","00333","CAMINIAGA","CÓRDOBA","ESC V LOPEZ Y PLANES","4","22"
"7141","7346","4","7346","5201","1","PUBLICA S/N","22","00334","CHUÑAHUASI","CÓRDOBA","ESC PROV MARIANO MORENO","4","22"
"7142","7354","4","7347","5209","8","CHAÑAR","22","00335","CHAÑAR","CÓRDOBA","I.P.E.T. N°17","4","22"
"7143","7366","4","7355","5854","12","URUGUAY 55","23","00336","ALMAFUERTE","CÓRDOBA","COL NAC JOSE M ESTRADA","4","23"
"7144","7377","4","7367","5854","11","CASTELLI 590","23","00336","ALMAFUERTE","CÓRDOBA","ESC REMEDIOS E DE SAN MARTIN","4","23"
"7145","7383","4","7378","","6","SANTIAGO DEL ESTERO  ESQ.FRAGUEIRO","23","00336","ALMAFUERTE","CÓRDOBA","IPEM N° 299-DR S E NAUMCHIK","4","23"
"7146","7390","4","7384","5935","7","DUSSAN ALACEVICH 86","23","00337","ASCASUBI","CÓRDOBA","ESC.M.G.PONCE","4","23"
"7147","7397","4","7393","5853","5","PABLO A PIZZURNO 149","23","00338","CORRALITO","CÓRDOBA","ESC PROV GRAL J DE SAN MARTIN","4","23"
"7148","7401","4","7398","5919","4","RIVADAVIA 283","23","00339","DALMACIO VELEZ","CÓRDOBA","ESC PROV FRAY LUIS BELTRAN","4","23"
"7149","7413","4","7409","5929","5","25 DE MAYO 100","23","00340","HERNANDO","CÓRDOBA","COLEGIO DIVINO CORAZON","4","23"
"7150","7408","4","7402","5929","7","HERNANDO","23","00340","HERNANDO","CÓRDOBA","ESC GOB J F JAVIER DIAZ","4","23"
"7151","7429","4","7423","5929","7","COLON 102","23","00340","HERNANDO","CÓRDOBA","ESC LA STMA TRINIDAD","4","23"
"7152","7422","4","7414","5929","9","HERNANDO","23","00340","HERNANDO","CÓRDOBA","ESC PABLO A PIZZURNO","4","23"
"7153","7442","4","7436","5984","7","JAMES CRAIK","23","00341","JAMES CRAIK","CÓRDOBA","ESC PROV J M SALGUEIRO","4","23"
"7154","7435","4","7430","5984","6","JAMES CRAIK","23","00341","JAMES CRAIK","CÓRDOBA","INST SEC JOSE M ESTRADA","4","23"
"7155","7454","4","7449","5921","6","SAN LUIS Y GENERAL PAZ S/N","23","00342","LAS PERDICES","CÓRDOBA","ESC CNEL DOMINGO GAY","4","23"
"7156","7448","4","7443","5921","6","LAS PERDICES","23","00342","LAS PERDICES","CÓRDOBA","ESC PROV DOMINGO F SARMIENTO","4","23"
"7157","7456","4","7455","5901","2","SAN MARTIN 346","23","00343","LOS ZORROS","CÓRDOBA","ESC VICENTE LOPEZ Y PLANES","4","23"
"7158","7476","4","7464","5980","13","DON BOSCO S/N","23","00344","OLIVA","CÓRDOBA","C0LEGIO SAGRADO CORAZON","4","23"
"7159","7463","4","7457","5980","7","ALVEAR 320","23","00344","OLIVA","CÓRDOBA","ESC PROV BARTOLOME MITRE","4","23"
"7160","7488","4","7477","5980","12","OLIVA","23","00344","OLIVA","CÓRDOBA","ESCUELA NAC.DE COMERCIO","4","23"
"7161","7490","4","7489","5931","2","PAMPAYASTA NORTE","23","00345","PAMPAYASTA NORTE","CÓRDOBA","ESC PROV ANTARTIDA ARGENTINA","4","23"
"7162","7494","4","7491","5931","4","RIVADAVIA 198","23","00346","PAMPAYASTA SUD","CÓRDOBA","ESC.PROV. REYES CATOLICOS","4","23"
"7163","7495","4","7495","5931","1","PUBLICA 0","23","00347","PUNTA DEL AGUA","CÓRDOBA","ESC.PROV.S.A.GUTIERREZ","4","23"
"7164","7614","4","7609","","6","HILARIO CUADROS Y EDMUNDO  CARTOS S/N","23","00348","RIO TERCERO","CÓRDOBA","COLEGIO C SAAVEDRA LAMAS","4","23"
"7165","7572","4","7559","5850","14","SAN AGUSTIN 318","23","00348","RIO TERCERO","CÓRDOBA","COLEGIO JESUS MARIA Y JOSE","4","23"
"7166","7523","4","7509","5850","15","G.SAVIO Y MENDOZA","23","00348","RIO TERCERO","CÓRDOBA","E.N.E.T. N°1","4","23"
"7167","7582","4","7573","5850","10","ANGELINA ORTIZ ESQ  INDEPENDENCIA S/N","23","00348","RIO TERCERO","CÓRDOBA","ESC GREGORIA I PEREZ","4","23"
"7168","7595","4","7583","5850","13","CHACABUCO 649","23","00348","RIO TERCERO","CÓRDOBA","ESC JOSE M ZAPIOLA","4","23"
"7169","7508","4","7497","5850","12","AMINTA R DE HERRERA 455","23","00348","RIO TERCERO","CÓRDOBA","ESC PROV MODESTO ACUÑA","4","23"
"7170","7552","4","7541","5850","12","25 DE FEBRERO 171","23","00348","RIO TERCERO","CÓRDOBA","ESC PROV R E DE SAN MARTIN","4","23"
"7171","7558","4","7553","5850","6","D DE ROJAS S/N-B°LAS VILETAS","23","00348","RIO TERCERO","CÓRDOBA","ESC SUP DE COMERCIO","4","23"
"7172","7608","4","7596","5850","13","I.LA CATOLICA 190","23","00348","RIO TERCERO","CÓRDOBA","ESCUELA N° 402","4","23"
"7173","7540","4","7524","5850","17","GRAL PAZ Y ESPAÑA 390","23","00348","RIO TERCERO","CÓRDOBA","INST ALEXIS CARREL","4","23"
"7174","7628","4","7622","5933","7","SARMIENTO 1076","23","00349","TANCACHA","CÓRDOBA","ESC GRAL JOSE DE SAN MARTIN","4","23"
"7175","7621","4","7615","5933","7","BARTOLOME MITRE 451","23","00349","TANCACHA","CÓRDOBA","ESC PROV JOSE M PAZ","4","23"
"7176","7392","4","7391","5987","2","SANTA ROSA 171","23","0337A","COLONIA ALMADA","CÓRDOBA","ESC PROV JUAN B ALBERDI","4","23"
"7177","7496","4","7496","5931","1","LAS ISLETILLAS","23","0347A","LAS ISLETILLAS","CÓRDOBA","ESC PROV GABRIELA MISTRAL","4","23"
"7178","7630","4","7629","5933","2","SAN JUAN ESQ BELGRANO","23","0349A","GRAL FOTHERINGHAM","CÓRDOBA","ESC PROV GRAL BATOLOME MITRE","4","23"
"7179","7632","4","7631","","2","CANDELARIA","24","00350","CANDELARIA","CÓRDOBA","ESC PROV GRAL ARENALES","4","24"
"7180","7636","4","7633","5929","4","CAÑADA DE LUQUE","24","00351","CAÑADA DE LUQUE","CÓRDOBA","ESC.R.J.CARCANO","4","24"
"7181","7643","4","7639","5238","5","LIDORO CENTURION 324","24","00352","LAS PEÑAS","CÓRDOBA","ESC.PROV.J.F.KENNEDY","4","24"
"7182","7645","4","7645","5211","1","MACHA","24","00353","MACHA","CÓRDOBA","ESC CEFERINO NAMUNCURA","4","24"
"7183","7646","4","7646","5221","1","PUBLICA S/N","24","00354","SANTA CATALINA","CÓRDOBA","ESC PROV GREGORIA MATORRAS","4","24"
"7184","7649","4","7647","5212","3","PUBLICA 0","24","00355","SARMIENTO","CÓRDOBA","ESC.PROV.S.MARTIN Y GOMEZ","4","24"
"7185","7650","4","7650","5242","1","PUBLICA 0","24","00356","SIMBOLAR","CÓRDOBA","ESC.PROV.F.AMEGHINO","4","24"
"7186","7655","4","7651","5220","5","PUBLICA- CAMINO A SAN  LORENZO 0","24","00357","SINSACATE","CÓRDOBA","ESC.PROV.CNEL. PRINGLES","4","24"
"7187","7657","4","7656","5231","2","8 DE DICIEMBRE S/N","24","00358","CAPILLA DE SITON","CÓRDOBA","ESC.PROV.24 DE SEPTIEMBRE","4","24"
"7188","7671","4","7667","5236","5","REP ARGENTINA Y PTE PERON  S/N","24","00359","VILLA DEL TOTORAL","CÓRDOBA","ESC NORM SUP V DEL TOTORAL","4","24"
"7189","7666","4","7658","5236","9","BV.ALLENDE S/N","24","00359","VILLA DEL TOTORAL","CÓRDOBA","ESC PROV BARTOLOME MITRE","4","24"
"7190","7678","4","7672","","7","S/C S/N","24","00359","VILLA DEL TOTORAL","CÓRDOBA","IPETYM N° 74 FRAY M ESQUIU","4","24"
"7191","7638","4","7637","5929","2","PUBLICA S/N","24","0351A","LA PAMPA","CÓRDOBA","ESC PROV BERNARDINO RIVADAVIA","4","24"
"7192","7644","4","7644","5229","1","PUBLICA S/N","24","0352A","LOS MISTOLES","CÓRDOBA","ESC PROV PEDRO N ARIAS","4","24"
"7193","7679","4","7679","5246","1","PUBLICA S/N","25","00360","CHURQUI CAÑADA","CÓRDOBA","ESC PROV MARIANO MORENO","4","25"
"7194","7687","4","7682","5231","6","AV.SAN MARTIN 0","25","00361","LAS ARRIAS","CÓRDOBA","ESC.J.M.ESTRADA","4","25"
"7195","7688","4","7688","5244","1","EL BAÑADO","25","00362","EL BAÑADO","CÓRDOBA","ESC PROV 25 DE MAYO","4","25"
"7196","7689","4","7689","5214","1","CAMINO PROVINCIAL S/N","25","00363","ISLA DE SAN ANTONIO","CÓRDOBA","ESC PROV JOSE MARMOL","4","25"
"7197","7702","4","7697","5244","6","LA DORMIDA","25","00364","LA DORMIDA","CÓRDOBA","ESC.PROV.F.N.LAPRIDA","4","25"
"7198","7696","4","7690","5244","7","2A DORMIDA","25","00364","LA DORMIDA","CÓRDOBA","I.P.E.A. N°15","4","25"
"7199","7703","4","7703","5231","1","LAS MASITAS","25","00365","LAS MASITAS","CÓRDOBA","ESC LUIS E JUNCOS(EX NAC 212)","4","25"
"7200","7707","4","7704","5216","4","PUBLICA 0","25","00366","LUCIO V MANSILLA","CÓRDOBA","ESC.MARIA L.ROBLEDO","4","25"
"7201","7709","4","7708","5233","2","JAVIER GARCIA 0","25","00367","R DEL SALADILLO","CÓRDOBA","ESC.PROV.D.F.SARMIENTO","4","25"
"7202","7711","4","7710","5216","2","ONCATIVO 0","25","00368","S.JOSE DE LAS SALINA","CÓRDOBA","ESC.PROV.V.MERCANTE","4","25"
"7203","7713","4","7712","5205","2","9 DE JULIO S/N","25","00369","SAN PEDRO NORTE","CÓRDOBA","ESC MANUEL BELGRANO","4","25"
"7204","7714","4","7714","5201","1","PUBLICA S/N","25","00370","SANTA CRUZ","CÓRDOBA","ESC PROV CORNELIO SAAVEDRA","4","25"
"7205","7721","4","7716","5203","6","CALLE REAL 0","25","00371","VILLA TULUMBA","CÓRDOBA","ESC.PROV.OB.O.CORREA","4","25"
"7206","7680","4","7680","5246","1","EL RODEO","25","0360A","EL RODEO","CÓRDOBA","ESC PROV MIGUEL DE GUEMES","4","25"
"7207","7681","4","7681","","1","LA TOMA","25","0360B","LA TOMA","CÓRDOBA","ESCUELA ESTEBAN ECHEVERRIA","4","25"
"7208","7715","4","7715","5201","1","PUBLICA S/N","25","0370A","LA CAÑADA","CÓRDOBA","ESC PROV MANUEL DORREGO","4","25"
"7209","7724","4","7722","5907","3","JULIO A ROCA 115","26","00372","ALTO ALEGRE","CÓRDOBA","ESC.PROV.DR.GARCIA GONZALEZ","4","26"
"7210","7735","4","7726","2572","10","PTE PERON- CENTRO 75","26","00373","BALLESTEROS","CÓRDOBA","ESC PROV GRAL SAN MARTIN","4","26"
"7211","7737","4","7736","2572","2","BALLESTEROS SUD","26","00374","BALLESTEROS SUD","CÓRDOBA","ESCUELA N°9","4","26"
"7212","7822","4","7812","2550","11","BV FIGUEROA ALCORTA 40","26","00375","BELL VILLE","CÓRDOBA","COLEGIO SAN JOSE","4","26"
"7213","7769","4","7759","2550","11","ENTRE RIOS 457","26","00375","BELL VILLE","CÓRDOBA","ESC F AMEGHINO","4","26"
"7214","7811","4","7796","2550","16","AMEGHINO 155","26","00375","BELL VILLE","CÓRDOBA","ESC PONCIANO VIVANCO","4","26"
"7215","7758","4","7738","2550","21","25 DE MAYO 135","26","00375","BELL VILLE","CÓRDOBA","ESC.NORMAL F.ALCORTA","4","26"
"7216","7783","4","7770","2550","14","F.MOLINA 69","26","00375","BELL VILLE","CÓRDOBA","ESC.SUPERIOR DE COMERCIO","4","26"
"7217","7795","4","7784","2550","12","PTE PERON 414","26","00375","BELL VILLE","CÓRDOBA","ESCUELA A MATTERSON","4","26"
"7218","7824","4","7823","2651","2","RIVADAVIA 360","26","00376","BISMARCK","CÓRDOBA","ESC PROV B ERNARDINO RIVADAVIA","4","26"
"7219","7825","4","7825","2651","1","PUBLICA S/N","26","00377","BREMEN","CÓRDOBA","ESC PROV ALMAFUERTE","4","26"
"7220","7835","4","7826","2650","10","CANALS","26","00378","CANALS","CÓRDOBA","ESC PROV J HERNANDEZ","4","26"
"7221","7847","4","7836","2650","12","CANALS","26","00378","CANALS","CÓRDOBA","INSTITUTO BELISARIO ROLDAN","4","26"
"7222","7848","4","7848","5900","1","PUBLICA 0","26","00379","CARCANO","CÓRDOBA","ESC.PROV.A.M.ZUMARAN D CARCANO","4","26"
"7223","7852","4","7849","2559","4","BELGRANO 548","26","00381","CINTRA","CÓRDOBA","ESC DE COM JOSE M.ESTRADA","4","26"
"7224","7854","4","7853","2561","2","SANTA FE S/N","26","00382","CHILIBROSTE","CÓRDOBA","ESC PROV B QUINQUELA MARTIN","4","26"
"7225","7859","4","7855","2651","5","BUENOS AIRE 414","26","00384","EL DORADO","CÓRDOBA","ESC.PROV.V.LOPEZ Y PLANES","4","26"
"7226","7863","4","7860","2655","4","ITALIA 1320","26","00385","ESCALANTE","CÓRDOBA","ESC.M.C.G.DE MATOCCIA","4","26"
"7227","7865","4","7864","2664","2","GOULD","26","00386","GOULD","CÓRDOBA","ESC R VERA PEÑALOZA","4","26"
"7228","7870","4","7866","2557","5","9 DE JULIO 551","26","00387","IDIAZABAL","CÓRDOBA","ESC P ALBARRACIN DE SARMIENTO","4","26"
"7229","7885","4","7878","2657","8","LABORDE","26","00389","LABORDE","CÓRDOBA","ESCUELA PROV DARDO ROCHA","4","26"
"7230","7877","4","7871","2657","7","SAN MARTIN 451","26","00389","LABORDE","CÓRDOBA","INST SUP DE PROFESORADO","4","26"
"7231","7887","4","7886","2564","2","CARDO 146","26","00390","MONTE LEÑA","CÓRDOBA","ESC.PROV.D.F.SARMIENTO","4","26"
"7232","7906","4","7901","2559","6","SAN MARTIN 1518","26","00391","MONTE MAIZ","CÓRDOBA","ESCUELA JOSE DE SAN MARTIN","4","26"
"7233","7900","4","7888","2559","13","9 DE JULIO 2250","26","00391","MONTE MAIZ","CÓRDOBA","INSTITUTO SAGRADO CORAZON","4","26"
"7234","7916","4","7911","2568","6","MORRISON","26","00392","MORRISON","CÓRDOBA","ESC PROV LEOPOLDO LUGONES","4","26"
"7235","7910","4","7907","2568","4","VICENTE LOPEZ Y PLANES S/N","26","00392","MORRISON","CÓRDOBA","ESC PROV NIÑAS DE AYOHUMA","4","26"
"7236","7921","4","7917","2563","5","NOETINGER","26","00393","NOETINGER","CÓRDOBA","ESC PROV R E DE SAN MARTIN","4","26"
"7237","7929","4","7922","2563","8","NOETINGER","26","00393","NOETINGER","CÓRDOBA","ESCUELA LEANDRO N ALEM","4","26"
"7238","7936","4","7930","2555","7","CALLE 10 N°119","26","00394","ORDOÑEZ","CÓRDOBA","ESCUELA AMADEO AUCHTER","4","26"
"7239","7944","4","7942","2679","3","PASCANAS","26","00395","PASCANAS","CÓRDOBA","ESC MAESTRO J RECALDE","4","26"
"7240","7941","4","7937","2679","5","ESPAÑA 16","26","00395","PASCANAS","CÓRDOBA","INST GALA ORTIZ FERNANDEZ","4","26"
"7241","7960","4","7956","2553","5","DEAN FUNES 346","26","00396","POSSE","CÓRDOBA","ESC PROV JUANA MANSO","4","26"
"7242","7955","4","7945","2553","11","BELGRANO 222","26","00396","POSSE","CÓRDOBA","INST DALMACIO VELEZ SARSFIELD","4","26"
"7243","7965","4","7961","","5","9 DE JULIO Y COLON","26","00396","J POSSE","CÓRDOBA","INSTITUTO SAN JOSE","4","26"
"7244","7971","4","7967","2560","5","MAESTRO FERNANDEZ 538","26","00397","SAN ANTONIO","CÓRDOBA","ESC.PROV.P.PIZZURNO","4","26"
"7245","7980","4","7977","2566","4","SAN MARCOS SUD","26","00400","SAN MARCOS SUD","CÓRDOBA","ESC PROV M BUCHARDO","4","26"
"7246","7976","4","7973","2566","4","SAN MARCOS SUD","26","00400","SAN MARCOS SUD","CÓRDOBA","INST JOSE DE SAN MARTIN","4","26"
"7247","7981","4","7981","2651","1","PUBLICA S/N","26","00401","SANTA MARIA","CÓRDOBA","ESC PROV PAULA ALBARRACIN","4","26"
"7248","7986","4","7982","2671","5","AVELLANEDA 182","26","00402","VIAMONTE","CÓRDOBA","INSTITUTO JUAN B ALBERDI","4","26"
"7249","7725","4","7725","5905","1","ANA ZUMARAN","26","0372A","ANA ZUMARAN","CÓRDOBA","ESC PROV JUAN P ESNAOLA","4","26"
"7250","7966","4","7966","2551","1","PUBLICA 0","26","0396A","VILLA LOS PATOS","CÓRDOBA","ESC.PROV.M.SASTRE","4","26"
"7251","7972","4","7972","","1","CORRAL DEL BAJO 0","26","0397A","CORRAL DEL BAJO","CÓRDOBA","ESCUELA VALENTIN ALSINA","4","26"
